"caller","callee","timestamp","duration"
"089-1000334","089-1000013","2016-02-20 04:02",369.0
"089-1000334","089-1000083","2016-1-11 4:02",241.0
"089-1000334","089-1000110","2016-2-1 13:58",8.0
"089-1000334","089-1000197","2016-1-3 12:02",382.0
"089-1000334","089-1000214","2016-02-16 08:18",28.0
"089-1000334","089-1000254","2016-1-2 19:45",121.0
"089-1000334","089-1000421","2016-02-28 10:00",22.0
"089-1000334","089-1000062","2016-02-14 08:54",75.0
"089-1000334","089-1000094","2016-2-6 11:52",51.0
"089-1000334","089-1000110","2016-2-1 13:58",10.0
"089-1000334","089-1000186","2016-02-22 20:34",28.0
"089-1000334","089-1000197","2016-1-3 12:02",469.0
"089-1000335","089-1000149","2016-2-5 18:12",17.0
"089-1000335","089-1000163","2016-01-28 10:01",3.0
"089-1000335","089-1000176","2016-02-15 10:19",24.0
"089-1000335","089-1000199","2016-01-22 18:21",124.0
"089-1000335","089-1000280","2016-01-25 16:26",237.0
"089-1000335","089-1000332","2016-1-8 9:00",169.0
"089-1000335","089-1000359","2016-02-28 09:32",119.0
"089-1000335","089-1000480","2016-1-2 3:13",142.0
"089-1000335","089-1000492","2016-1-4 3:17",320.0
"089-1000335","089-1000149","2016-2-5 18:12",61.0
"089-1000335","089-1000163","2016-01-28 10:01",33.0
"089-1000335","089-1000176","2016-02-15 10:19",39.0
"089-1000335","089-1000163","2016-01-28 10:01",73.0
"089-1000335","089-1000234","2016-01-16 23:24",346.0
"089-1000335","089-1000199","2016-01-22 18:21",265.0
"089-1000336","089-1000023","2016-01-27 11:06",18.0
"089-1000336","089-1000059","2016-02-24 01:10",263.0
"089-1000336","089-1000062","2016-2-3 15:29",11.0
"089-1000336","089-1000137","2016-01-14 14:05",80.0
"089-1000336","089-1000137","2016-01-14 14:05",90.0
"089-1000336","089-1000138","2016-1-3 21:41",292.0
"089-1000336","089-1000280","2016-1-5 3:46",216.0
"089-1000336","089-1000290","2016-01-31 01:30",10.0
"089-1000336","089-1000305","2016-01-30 09:19",79.0
"089-1000336","089-1000381","2016-1-5 18:02",349.0
"089-1000336","089-1000487","2016-01-20 21:42",331.0
"089-1000336","089-1000023","2016-01-27 11:06",243.0
"089-1000336","089-1000028","2016-02-22 02:09",3.0
"089-1000336","089-1000183","2016-2-11 16:19",34.0
"089-1000336","089-1000028","2016-02-22 02:09",33.0
"089-1000336","089-1000402","2016-02-27 00:21",381.0
"089-1000337","089-1000045","2016-1-2 22:25",274.0
"089-1000337","089-1000055","2016-1-5 8:08",76.0
"089-1000337","089-1000349","2016-01-21 11:33",18.0
"089-1000337","089-1000349","2016-01-21 11:33",28.0
"089-1000337","089-1000421","2016-1-3 12:13",113.0
"089-1000337","089-1000441","2016-02-20 16:51",129.0
"089-1000337","089-1000489","2016-02-24 05:08",13.0
"089-1000337","089-1000489","2016-02-24 05:08",10.0
"089-1000337","089-1000055","2016-1-5 8:08",317.0
"089-1000337","089-1000366","2016-01-19 20:39",324.0
"089-1000337","089-1000300","2016-01-15 03:14",352.0
"089-1000337","089-1000349","2016-01-21 11:33",50.0
"089-1000338","089-1000016","2016-2-10 18:52",99.0
"089-1000338","089-1000082","2016-2-5 21:25",7.0
"089-1000338","089-1000122","2016-02-17 06:27",15.0
"089-1000338","089-1000230","2016-02-23 19:03",137.0
"089-1000338","089-1000322","2016-1-6 6:38",141.0
"089-1000338","089-1000368","2016-1-12 17:20",232.0
"089-1000338","089-1000383","2016-02-21 13:32",41.0
"089-1000338","089-1000471","2016-2-9 23:13",420.0
"089-1000338","089-1000007","2016-01-29 16:10",70.0
"089-1000338","089-1000007","2016-01-29 16:10",36.0
"089-1000338","089-1000016","2016-2-10 18:52",230.0
"089-1000338","089-1000082","2016-2-5 21:25",56.0
"089-1000338","089-1000093","2016-2-5 18:27",94.0
"089-1000338","089-1000122","2016-02-17 06:27",145.0
"089-1000338","089-1000230","2016-02-23 19:03",316.0
"089-1000338","089-1000093","2016-2-5 18:27",396.0
"089-1000338","089-1000001","2016-2-4 9:33",119.0
"089-1000339","089-1000006","2016-1-11 19:13",126.0
"089-1000339","089-1000117","2016-2-9 21:36",67.0
"089-1000339","089-1000117","2016-2-9 21:36",35.0
"089-1000339","089-1000131","2016-2-2 22:33",30.0
"089-1000339","089-1000151","2016-01-14 22:14",74.0
"089-1000339","089-1000151","2016-01-14 22:14",83.0
"089-1000339","089-1000158","2016-2-1 4:18",61.0
"089-1000339","089-1000191","2016-1-4 0:52",159.0
"089-1000339","089-1000285","2016-01-29 23:40",55.0
"089-1000339","089-1000292","2016-01-18 16:27",86.0
"089-1000339","089-1000292","2016-01-18 16:27",58.0
"089-1000339","089-1000351","2016-02-22 17:30",426.0
"089-1000339","089-1000449","2016-2-10 3:01",391.0
"089-1000339","089-1000009","2016-01-14 13:38",25.0
"089-1000339","089-1000011","2016-2-1 21:57",162.0
"089-1000339","089-1000047","2016-2-11 15:08",11.0
"089-1000339","089-1000047","2016-2-11 15:08",107.0
"089-1000339","089-1000131","2016-2-2 22:33",23.0
"089-1000339","089-1000131","2016-2-2 22:33",27.0
"089-1000339","089-1000151","2016-01-14 22:14",37.0
"089-1000339","089-1000190","2016-1-5 10:42",48.0
"089-1000339","089-1000191","2016-1-4 0:52",445.0
"089-1000339","089-1000391","2016-02-13 01:26",432.0
"089-1000339","089-1000190","2016-1-5 10:42",57.0
"089-1000339","089-1000050","2016-1-3 22:39",578.0
"089-1000339","089-1000047","2016-2-11 15:08",112.0
"089-1000339","089-1000011","2016-2-1 21:57",247.0
"089-1000340","089-1000265","2016-02-15 15:12",133.0
"089-1000340","089-1000284","2016-02-16 23:22",45.0
"089-1000340","089-1000289","2016-02-18 11:21",347.0
"089-1000340","089-1000408","2016-2-1 18:29",588.0
"089-1000340","089-1000457","2016-01-30 12:27",305.0
"089-1000340","089-1000069","2016-01-17 21:34",30.0
"089-1000340","089-1000081","2016-1-3 9:19",439.0
"089-1000340","089-1000181","2016-02-23 21:45",257.0
"089-1000340","089-1000163","2016-1-7 22:01",366.0
"089-1000341","089-1000498","2016-01-25 04:17",51.0
"089-1000341","089-1000148","2016-01-18 22:51",192.0
"089-1000341","089-1000069","2016-1-10 23:14",519.0
"089-1000342","089-1000011","2016-2-4 5:50",121.0
"089-1000342","089-1000071","2016-1-5 1:57",37.0
"089-1000342","089-1000071","2016-1-5 1:57",29.0
"089-1000342","089-1000106","2016-02-24 13:54",187.0
"089-1000342","089-1000190","2016-2-10 23:38",110.0
"089-1000342","089-1000201","2016-01-31 22:09",455.0
"089-1000342","089-1000205","2016-02-24 17:53",33.0
"089-1000342","089-1000281","2016-2-1 5:11",219.0
"089-1000342","089-1000329","2016-01-27 21:36",9.0
"089-1000342","089-1000365","2016-2-10 5:43",305.0
"089-1000342","089-1000049","2016-02-19 00:19",40.0
"089-1000342","089-1000071","2016-1-5 1:57",42.0
"089-1000342","089-1000071","2016-1-5 1:57",84.0
"089-1000342","089-1000106","2016-02-24 13:54",258.0
"089-1000342","089-1000124","2016-02-17 22:08",307.0
"089-1000343","089-1000075","2016-01-25 03:05",395.0
"089-1000343","089-1000077","2016-02-19 07:42",117.0
"089-1000343","089-1000127","2016-2-12 4:05",12.0
"089-1000343","089-1000127","2016-2-12 4:05",7.0
"089-1000343","089-1000147","2016-01-22 23:36",14.0
"089-1000343","089-1000273","2016-1-6 7:40",39.0
"089-1000343","089-1000281","2016-2-11 10:23",49.0
"089-1000343","089-1000299","2016-1-8 14:44",166.0
"089-1000343","089-1000415","2016-1-7 1:50",212.0
"089-1000343","089-1000428","2016-02-21 08:37",239.0
"089-1000343","089-1000001","2016-02-24 14:51",194.0
"089-1000343","089-1000030","2016-2-1 22:26",91.0
"089-1000343","089-1000030","2016-2-1 22:26",12.0
"089-1000343","089-1000127","2016-2-12 4:05",39.0
"089-1000343","089-1000140","2016-2-8 23:22",229.0
"089-1000343","089-1000175","2016-2-3 9:19",198.0
"089-1000343","089-1000147","2016-01-22 23:36",27.0
"089-1000343","089-1000075","2016-01-25 03:05",403.0
"089-1000343","089-1000127","2016-2-12 4:05",50.0
"089-1000344","089-1000010","2016-01-22 15:13",19.0
"089-1000344","089-1000010","2016-01-22 15:13",43.0
"089-1000344","089-1000052","2016-01-20 17:28",177.0
"089-1000344","089-1000057","2016-01-29 14:49",97.0
"089-1000344","089-1000149","2016-01-31 14:57",232.0
"089-1000344","089-1000157","2016-02-22 14:57",194.0
"089-1000344","089-1000185","2016-1-8 22:14",34.0
"089-1000344","089-1000237","2016-01-26 04:42",36.0
"089-1000344","089-1000237","2016-01-26 04:42",14.0
"089-1000344","089-1000390","2016-2-12 5:25",24.0
"089-1000344","089-1000390","2016-2-12 5:25",4.0
"089-1000344","089-1000408","2016-01-24 04:05",113.0
"089-1000344","089-1000413","2016-1-1 6:32",8.0
"089-1000344","089-1000010","2016-01-22 15:13",6.0
"089-1000344","089-1000057","2016-01-29 14:49",94.0
"089-1000344","089-1000149","2016-01-31 14:57",54.0
"089-1000344","089-1000157","2016-1-10 3:38",52.0
"089-1000344","089-1000185","2016-1-8 22:14",2.0
"089-1000344","089-1000157","2016-02-22 14:57",200.0
"089-1000345","089-1000032","2016-01-29 12:23",73.0
"089-1000345","089-1000049","2016-01-31 09:16",335.0
"089-1000345","089-1000092","2016-1-2 8:09",200.0
"089-1000345","089-1000101","2016-02-20 08:23",453.0
"089-1000345","089-1000160","2016-02-28 22:55",386.0
"089-1000345","089-1000235","2016-2-10 13:38",37.0
"089-1000345","089-1000268","2016-1-10 3:21",100.0
"089-1000345","089-1000292","2016-1-2 23:06",261.0
"089-1000345","089-1000318","2016-02-22 12:07",76.0
"089-1000345","089-1000324","2016-01-26 23:53",41.0
"089-1000345","089-1000406","2016-2-10 10:42",206.0
"089-1000345","089-1000416","2016-01-28 01:59",349.0
"089-1000345","089-1000442","2016-01-25 20:48",311.0
"089-1000345","089-1000443","2016-2-9 19:37",140.0
"089-1000345","089-1000053","2016-01-21 12:54",337.0
"089-1000345","089-1000092","2016-1-2 8:09",115.0
"089-1000345","089-1000101","2016-02-20 08:23",161.0
"089-1000345","089-1000141","2016-01-26 19:39",66.0
"089-1000345","089-1000154","2016-02-24 04:31",258.0
"089-1000345","089-1000141","2016-01-26 19:39",228.0
"089-1000345","089-1000361","2016-01-15 21:17",487.0
"089-1000345","089-1000091","2016-01-14 00:11",428.0
"089-1000345","089-1000049","2016-01-31 09:16",392.0
"089-1000345","089-1000443","2016-2-9 19:37",262.0
"089-1000345","089-1000101","2016-02-20 08:23",493.0
"089-1000345","089-1000318","2016-02-22 12:07",238.0
"089-1000345","089-1000416","2016-01-28 01:59",425.0
"089-1000346","089-1000035","2016-01-21 18:54",46.0
"089-1000346","089-1000138","2016-1-11 19:22",357.0
"089-1000346","089-1000181","2016-02-26 16:02",44.0
"089-1000346","089-1000200","2016-02-21 20:07",281.0
"089-1000346","089-1000211","2016-01-27 09:57",505.0
"089-1000346","089-1000265","2016-2-6 1:03",593.0
"089-1000346","089-1000347","2016-01-14 20:20",475.0
"089-1000346","089-1000485","2016-2-1 10:41",259.0
"089-1000346","089-1000492","2016-02-24 00:05",176.0
"089-1000346","089-1000035","2016-01-21 18:54",215.0
"089-1000346","089-1000099","2016-1-8 21:13",2.0
"089-1000346","089-1000181","2016-02-26 16:02",42.0
"089-1000346","089-1000181","2016-02-26 16:02",172.0
"089-1000346","089-1000347","2016-01-14 20:20",551.0
"089-1000347","089-1000006","2016-1-1 0:14",168.0
"089-1000347","089-1000017","2016-1-7 17:11",173.0
"089-1000347","089-1000025","2016-01-13 08:55",10.0
"089-1000347","089-1000025","2016-01-13 08:55",7.0
"089-1000347","089-1000063","2016-1-6 6:40",22.0
"089-1000347","089-1000101","2016-1-12 19:42",365.0
"089-1000347","089-1000104","2016-1-3 12:43",259.0
"089-1000347","089-1000133","2016-02-27 16:29",249.0
"089-1000347","089-1000135","2016-01-31 09:35",161.0
"089-1000347","089-1000180","2016-02-27 19:52",215.0
"089-1000347","089-1000191","2016-02-16 05:50",144.0
"089-1000347","089-1000228","2016-02-15 21:51",164.0
"089-1000347","089-1000251","2016-02-22 15:29",234.0
"089-1000347","089-1000267","2016-02-17 13:00",80.0
"089-1000347","089-1000334","2016-02-25 16:31",40.0
"089-1000347","089-1000334","2016-02-25 16:31",93.0
"089-1000347","089-1000335","2016-02-17 07:18",410.0
"089-1000347","089-1000337","2016-02-14 00:42",63.0
"089-1000347","089-1000443","2016-2-3 1:24",305.0
"089-1000347","089-1000063","2016-1-6 6:40",83.0
"089-1000347","089-1000063","2016-1-6 6:40",101.0
"089-1000347","089-1000135","2016-01-31 09:35",20.0
"089-1000347","089-1000159","2016-01-21 08:03",24.0
"089-1000347","089-1000180","2016-02-27 19:52",405.0
"089-1000347","089-1000191","2016-02-16 05:50",118.0
"089-1000347","089-1000090","2016-02-13 15:52",337.0
"089-1000347","089-1000310","2016-01-21 23:00",569.0
"089-1000348","089-1000041","2016-2-9 8:09",236.0
"089-1000348","089-1000082","2016-2-12 9:07",450.0
"089-1000348","089-1000087","2016-1-6 8:12",48.0
"089-1000348","089-1000170","2016-01-29 23:58",75.0
"089-1000348","089-1000170","2016-01-29 23:58",21.0
"089-1000348","089-1000240","2016-02-17 02:13",26.0
"089-1000348","089-1000240","2016-02-17 02:13",47.0
"089-1000348","089-1000309","2016-1-5 17:48",327.0
"089-1000348","089-1000428","2016-02-24 09:49",20.0
"089-1000348","089-1000445","2016-02-18 07:27",53.0
"089-1000348","089-1000495","2016-2-7 19:31",50.0
"089-1000348","089-1000495","2016-2-7 19:31",68.0
"089-1000348","089-1000033","2016-1-8 6:20",138.0
"089-1000348","089-1000041","2016-2-9 8:09",338.0
"089-1000348","089-1000149","2016-01-22 21:49",245.0
"089-1000348","089-1000170","2016-01-29 23:58",67.0
"089-1000348","089-1000170","2016-01-29 23:58",22.0
"089-1000348","089-1000283","2016-02-27 06:59",570.0
"089-1000348","089-1000440","2016-1-4 3:12",463.0
"089-1000349","089-1000113","2016-01-23 07:28",4.0
"089-1000349","089-1000114","2016-1-1 10:12",46.0
"089-1000349","089-1000202","2016-02-13 17:35",31.0
"089-1000349","089-1000237","2016-01-14 05:46",399.0
"089-1000349","089-1000252","2016-2-3 6:32",384.0
"089-1000349","089-1000421","2016-02-26 19:06",218.0
"089-1000349","089-1000455","2016-01-18 10:21",23.0
"089-1000349","089-1000043","2016-1-6 16:18",53.0
"089-1000349","089-1000043","2016-1-6 16:18",34.0
"089-1000349","089-1000114","2016-1-1 10:12",52.0
"089-1000349","089-1000365","2016-02-18 14:19",333.0
"089-1000349","089-1000197","2016-01-21 06:05",345.0
"089-1000350","089-1000018","2016-02-27 17:39",23.0
"089-1000350","089-1000056","2016-02-17 09:07",211.0
"089-1000350","089-1000121","2016-02-23 23:28",15.0
"089-1000350","089-1000213","2016-1-4 16:27",243.0
"089-1000350","089-1000283","2016-02-22 07:08",101.0
"089-1000350","089-1000349","2016-1-5 19:33",29.0
"089-1000350","089-1000391","2016-01-18 17:39",79.0
"089-1000350","089-1000405","2016-1-6 22:28",94.0
"089-1000350","089-1000438","2016-2-5 3:02",203.0
"089-1000350","089-1000479","2016-1-1 6:29",32.0
"089-1000350","089-1000486","2016-01-14 20:53",144.0
"089-1000350","089-1000010","2016-01-27 06:27",18.0
"089-1000350","089-1000016","2016-02-28 14:41",262.0
"089-1000350","089-1000018","2016-02-27 17:39",125.0
"089-1000350","089-1000121","2016-02-23 23:28",68.0
"089-1000350","089-1000010","2016-01-27 06:27",30.0
"089-1000350","089-1000438","2016-2-5 3:02",438.0
"089-1000350","089-1000493","2016-1-11 13:37",272.0
"089-1000350","089-1000196","2016-1-7 21:49",450.0
"089-1000351","089-1000050","2016-01-31 22:00",369.0
"089-1000351","089-1000081","2016-1-12 1:30",18.0
"089-1000351","089-1000098","2016-01-21 04:16",207.0
"089-1000351","089-1000131","2016-01-16 12:09",182.0
"089-1000351","089-1000141","2016-01-30 18:41",51.0
"089-1000351","089-1000141","2016-01-30 18:41",10.0
"089-1000351","089-1000187","2016-02-26 15:11",256.0
"089-1000351","089-1000218","2016-02-17 11:48",15.0
"089-1000351","089-1000384","2016-2-10 20:05",352.0
"089-1000351","089-1000451","2016-01-22 23:58",291.0
"089-1000351","089-1000458","2016-01-17 13:07",109.0
"089-1000351","089-1000487","2016-2-10 16:45",119.0
"089-1000351","089-1000098","2016-01-21 04:16",233.0
"089-1000351","089-1000187","2016-02-26 15:11",172.0
"089-1000351","089-1000258","2016-2-3 22:59",295.0
"089-1000351","089-1000384","2016-2-10 20:05",396.0
"089-1000351","089-1000187","2016-02-26 15:11",566.0
"089-1000352","089-1000005","2016-1-6 12:21",53.0
"089-1000352","089-1000060","2016-01-30 04:26",421.0
"089-1000352","089-1000195","2016-01-19 02:23",110.0
"089-1000352","089-1000207","2016-1-6 23:53",20.0
"089-1000352","089-1000245","2016-02-26 01:27",50.0
"089-1000352","089-1000264","2016-02-18 00:16",41.0
"089-1000352","089-1000343","2016-2-11 1:26",232.0
"089-1000352","089-1000344","2016-2-10 1:37",47.0
"089-1000352","089-1000344","2016-2-10 1:37",27.0
"089-1000352","089-1000396","2016-1-3 20:58",185.0
"089-1000352","089-1000005","2016-1-6 12:21",41.0
"089-1000352","089-1000060","2016-01-30 04:26",67.0
"089-1000352","089-1000195","2016-01-19 02:23",83.0
"089-1000353","089-1000020","2016-01-30 21:16",20.0
"089-1000353","089-1000033","2016-2-12 20:52",49.0
"089-1000353","089-1000040","2016-02-16 12:10",164.0
"089-1000353","089-1000074","2016-2-3 15:58",61.0
"089-1000353","089-1000074","2016-2-3 15:58",62.0
"089-1000353","089-1000091","2016-1-4 13:31",292.0
"089-1000353","089-1000240","2016-02-20 10:10",60.0
"089-1000353","089-1000242","2016-01-13 11:15",56.0
"089-1000353","089-1000255","2016-02-27 00:52",64.0
"089-1000353","089-1000267","2016-01-19 09:52",361.0
"089-1000353","089-1000376","2016-01-14 06:34",196.0
"089-1000353","089-1000413","2016-01-20 12:07",78.0
"089-1000353","089-1000454","2016-02-22 04:33",17.0
"089-1000353","089-1000020","2016-01-30 21:16",61.0
"089-1000353","089-1000022","2016-2-12 7:02",484.0
"089-1000353","089-1000074","2016-2-3 15:58",73.0
"089-1000353","089-1000040","2016-02-16 12:10",505.0
"089-1000353","089-1000255","2016-02-27 00:52",138.0
"089-1000353","089-1000254","2016-01-25 15:11",121.0
"089-1000354","089-1000016","2016-02-24 07:09",552.0
"089-1000354","089-1000102","2016-02-23 22:18",29.0
"089-1000354","089-1000118","2016-1-7 1:21",160.0
"089-1000354","089-1000173","2016-02-22 21:04",75.0
"089-1000354","089-1000173","2016-02-22 21:04",34.0
"089-1000354","089-1000203","2016-1-3 12:41",7.0
"089-1000354","089-1000203","2016-1-3 12:41",74.0
"089-1000354","089-1000237","2016-1-2 2:31",427.0
"089-1000354","089-1000333","2016-02-29 05:36",368.0
"089-1000354","089-1000371","2016-02-21 23:39",381.0
"089-1000354","089-1000381","2016-1-8 20:38",241.0
"089-1000354","089-1000410","2016-01-22 13:01",13.0
"089-1000354","089-1000410","2016-01-22 13:01",36.0
"089-1000354","089-1000417","2016-01-22 12:55",128.0
"089-1000354","089-1000421","2016-01-31 20:24",72.0
"089-1000354","089-1000030","2016-02-22 13:52",265.0
"089-1000354","089-1000102","2016-02-23 22:18",33.0
"089-1000354","089-1000102","2016-02-23 22:18",4.0
"089-1000354","089-1000173","2016-02-22 21:04",57.0
"089-1000354","089-1000102","2016-02-23 22:18",64.0
"089-1000354","089-1000237","2016-1-2 2:31",546.0
"089-1000354","089-1000421","2016-01-31 20:24",278.0
"089-1000355","089-1000052","2016-2-11 15:10",13.0
"089-1000355","089-1000059","2016-2-7 4:26",398.0
"089-1000355","089-1000065","2016-02-27 10:11",85.0
"089-1000355","089-1000076","2016-02-23 21:13",24.0
"089-1000355","089-1000077","2016-2-11 23:03",24.0
"089-1000355","089-1000091","2016-02-25 03:16",9.0
"089-1000355","089-1000092","2016-02-16 19:56",216.0
"089-1000355","089-1000101","2016-2-11 13:41",76.0
"089-1000355","089-1000101","2016-2-11 13:41",24.0
"089-1000355","089-1000208","2016-2-5 10:38",48.0
"089-1000355","089-1000208","2016-2-5 10:38",63.0
"089-1000355","089-1000259","2016-1-2 2:47",1.0
"089-1000355","089-1000273","2016-02-22 19:15",208.0
"089-1000355","089-1000334","2016-01-26 15:36",189.0
"089-1000355","089-1000343","2016-01-31 18:52",266.0
"089-1000355","089-1000373","2016-02-16 23:21",33.0
"089-1000355","089-1000381","2016-01-16 05:53",219.0
"089-1000355","089-1000426","2016-01-31 02:58",252.0
"089-1000355","089-1000443","2016-2-9 9:27",25.0
"089-1000355","089-1000443","2016-2-9 9:27",93.0
"089-1000355","089-1000077","2016-2-11 23:03",40.0
